customer_id,age,gender,monthly_spend,membership_years,region,churn
CUST00671,Twenty,,498.00,2,West,1
CUST00672,28,F,406.81,12,n,0
CUST00673,19,Female,54.12,4,West,0
CUST00674,Twenty,Female,$,11,,1
CUST00675,23,Male,277.95,6,,1
CUST00676,thirty-five,Female,279.18,0,East,0
CUST00677,39,,,6,West,1
CUST00678,69,Female,343.04,14,North,1
CUST00679,32,Female,,10,West,0
CUST00680,62,Male,331.43,9,?,1
CUST00681,33,Male,174.50,,South,1
CUST00682,30,Female,129.07,5,West,1
CUST00683,60,Female,252.21,7,West,0
CUST00684,thirty-five,other,86.35,8,?,1
CUST00685,62,Female,400.04,6,North,1
CUST00686,thirty-five,Male,96.80,8,north ,0
CUST00687,,Female,391.87,7,North,1
CUST00688,26,M,161.31,unknown,West,1
CUST00689,30,Female,170.73,8,West,1
CUST00690,thirty-five,F,362.60,11,North,0
CUST00691,22,Female,227.15,7,South,1
CUST00692,38,Male,443.26,11,West,0
CUST00693,thirty-five,Male,471.90,None,South,0
CUST00694,Twenty,Male,141.75,unknown,East,1
CUST00695,57,Male,246.33,None,north ,0
CUST00696,34,Male,79.31,8,East,0
CUST00697,Twenty,Female,121.83,14,North,0
CUST00698,60,M,326.33,2,North,1
CUST00699,52,unknown,missing,14,South,1
CUST00700,27,Male,405.77,5,North,0
CUST00701,36,Male,212.97,2,West,1
CUST00702,60,M,52.26,3,South,1
CUST00703,20,Male,347.24,0,?,0
CUST00704,64,unknown,305.97,8,East,1
CUST00705,59,Male,403.28,8,West,1
CUST00706,21,Male,372.98,12,North,0
CUST00707,42,Female,110.30,2,East,0
CUST00708,51,F,180.03,14,eest,0
CUST00709,26,,386.71,6,north ,0
CUST00710,55,Male,94.53,13,north ,0
CUST00711,53,Male,abc,2,South,1
CUST00712,,Male,450.60,6,West,0
CUST00713,40,Male,$,2,East,0
CUST00714,57,Male,166.12,,East,0
CUST00715,34,Male,327.13,3,East,1
CUST00716,29,Male,228.05,1,East,1
CUST00717,69,F,52.61,3,East,1
CUST00718,,Male,missing,0,East,1
CUST00719,,,101.10,1,East,0
CUST00720,44,Female,214.54,2,South,1
CUST00721,29,Male,452.64,,South,1
CUST00722,thirty-five,Male,182.44,,South,0
CUST00723,38,Male,61.50,4,South,0
CUST00724,25,Male,266.76,3,North,1
CUST00725,19,Female,203.10,,East,1
CUST00726,65,F,-,-1,South,1
CUST00727,thirty-five,Female,56.28,6,South,0
CUST00728,37,Male,103.09,10,South,0
CUST00729,23,Female,255.15,8,North,1
CUST00730,55,Female,471.51,,East,0
CUST00731,57,Female,378.36,1,West,1
CUST00732,30,Male,370.35,5,West,1
CUST00733,37,Male,182.32,3,South,1
CUST00734,69,F,missing,13,South,1
CUST00735,N/A,Female,53.26,,South,1
CUST00736,,Male,499.51,2,East,0
CUST00737,Twenty,Male,155.54,2,South,0
CUST00738,51,Female,,5,n,1
CUST00739,66,F,414.96,6,East,1
CUST00740,51,Female,missing,1,,1
CUST00741,67,Male,219.22,10,North,1
CUST00742,47,Female,389.27,12,West,1
CUST00743,30,Male,279.60,3,South,1
CUST00744,64,,280.74,11,,0
CUST00745,59,Male,424.01,0,South,0
CUST00746,53,Female,299.45,,North,1
CUST00747,59,Female,None,2,South,0
CUST00748,66,unknown,52.74,8,West,0
CUST00749,24,Female,457.29,,East,0
CUST00750,,Male,298.83,1,East,0
CUST00751,57,Female,308.29,-1,South,1
CUST00752,31,M,325.93,3,n,1
CUST00753,27,Male,129.59,11,North,0
CUST00754,53,Female,236.68,13,West,0
CUST00755,54,Female,454.20,13,South,1
CUST00756,27,F,129.23,9,South,0
CUST00757,thirty-five,M,263.50,3,South,1
CUST00758,Twenty,Male,360.37,,West,0
CUST00759,29,Male,305.97,9,South,1
CUST00760,Twenty,Female,422.75,2,East,0
CUST00761,,Male,$,13,South,1
CUST00762,,Male,433.51,13,East,0
CUST00763,35,Female,$,6,North,0
CUST00764,Twenty,Female,-,9,East,1
CUST00765,34,Female,52.92,4,East,0
CUST00766,68,Female,abc,9,East,0
CUST00767,,Female,276.77,8,North,1
CUST00768,52,Female,432.07,7,East,0
CUST00769,45,,119.95,5,East,1
CUST00770,28,M,399.22,None,,1
CUST00771,68,Female,395.93,14,North,0
CUST00772,49,Male,165.05,11,East,0
CUST00773,50,Male,479.46,3,West,0
CUST00774,60,Male,268.73,13,North,1
CUST00775,29,Male,53.76,12,North,0
CUST00776,24,Female,264.30,unknown,West,0
CUST00777,N/A,Female,$,unknown,East,0
CUST00778,69,Female,None,13,East,1
CUST00779,64,Male,102.28,None,East,1
CUST00780,,Male,477.77,99,?,0
CUST00781,47,M,241.41,6,North,0
CUST00782,56,Male,231.94,None,East,1
CUST00783,Twenty,Male,198.37,4,East,0
CUST00784,19,,435.17,99,,0
CUST00785,46,Female,339.89,2,South,0
CUST00786,67,Male,436.89,13,North,1
CUST00787,65,Female,410.02,0,West,1
CUST00788,44,M,abc,13,West,0
CUST00789,18,F,127.31,0,north ,1
CUST00790,43,Male,460.21,2,East,1
CUST00791,45,Male,312.22,unknown,East,1
CUST00792,60,Female,missing,8,East,1
CUST00793,N/A,F,492.47,2,,0
CUST00794,67,Male,226.07,3,South,1
CUST00795,thirty-five,Female,302.00,8,n,0
CUST00796,thirty-five,Male,444.29,unknown,North,1
CUST00797,N/A,Male,211.03,7,n,0
CUST00798,21,Female,248.62,3,East,1
CUST00799,57,Female,$,0,SOUTH,0
CUST00800,60,Female,138.26,13,West,1
CUST00801,18,,471.63,14,West,0
CUST00802,43,Female,110.08,13,West,1
CUST00803,69,Male,486.91,8,South,1
CUST00804,57,unknown,202.35,14,West,0
CUST00805,36,F,66.46,4,?,1
CUST00806,33,,173.36,,East,0
CUST00807,41,Male,230.65,0,West,0
CUST00808,38,Male,486.01,unknown,West,0
CUST00809,thirty-five,F,190.78,13,South,0
CUST00810,37,Female,193.72,4,North,1
CUST00811,59,Male,None,6,North,0
CUST00812,53,Female,421.82,unknown,South,0
CUST00813,37,Male,401.58,8,West,1
CUST00814,35,Male,490.32,7,South,0
CUST00815,52,Female,154.02,3,eest,1
CUST00816,45,,125.66,-1,South,1
CUST00817,65,Female,372.73,unknown,North,0
CUST00818,42,Male,-,10,North,1
CUST00819,18,Female,166.75,5,East,0
CUST00820,54,Female,146.30,,West,1
CUST00821,38,,145.19,6,North,1
CUST00822,50,Male,290.12,,West,1
CUST00823,45,,132.78,unknown,?,0
CUST00824,thirty-five,Male,436.70,2,North,1
CUST00825,25,unknown,153.48,13,East,1
CUST00826,62,Female,$,11,North,0
CUST00827,66,Male,412.29,3,SOUTH,0
CUST00828,66,Female,56.29,-1,East,1
CUST00829,68,F,-,11,East,1
CUST00830,55,Male,259.04,7,North,0
CUST00831,22,Male,None,,East,1
CUST00832,25,Male,441.68,7,West,0
CUST00833,48,Female,missing,6,West,0
CUST00834,66,Male,201.58,5,East,1
CUST00835,22,Male,None,13,East,0
CUST00836,thirty-five,Male,314.65,0,North,1
CUST00837,23,Female,295.50,3,South,1
CUST00838,59,Female,271.31,unknown,North,1
CUST00839,,Male,393.49,3,East,1
CUST00840,62,Male,223.58,1,West,1
CUST00841,40,Male,176.92,0,West,1
CUST00842,30,M,157.63,-1,,1
CUST00843,38,Female,271.07,11,West,1
CUST00844,21,Female,168.56,10,North,1
CUST00845,44,Female,196.43,1,East,1
CUST00846,53,Female,192.47,3,North,1
CUST00847,35,Male,216.64,11,eest,1
CUST00848,58,Female,,12,East,1
CUST00849,61,Female,162.67,11,South,1
CUST00850,55,other,314.91,7,East,0
CUST00851,61,Male,54.54,6,,1
CUST00852,Twenty,Male,-,14,West,0
CUST00853,47,unknown,468.49,5,North,1
CUST00854,56,unknown,123.76,11,South,0
CUST00855,,Male,87.31,11,North,0
CUST00856,51,Female,411.69,99,East,1
CUST00857,N/A,Male,387.80,13,East,0
CUST00858,65,Male,427.25,5,eest,1
CUST00859,,Male,52.16,5,South,1
CUST00860,31,Male,197.15,6,north ,0
CUST00861,49,Female,315.61,13,East,0
CUST00862,45,Male,288.52,9,West,0
CUST00863,62,M,abc,-1,East,1
CUST00864,57,Female,184.09,4,West,0
CUST00865,19,Male,abc,12,?,1
CUST00866,60,Male,missing,12,?,1
CUST00867,63,Male,451.34,1,South,1
CUST00868,47,Female,445.07,-1,East,0
CUST00869,23,Male,172.64,6,East,1
CUST00870,thirty-five,other,273.07,-1,eest,1
CUST00871,62,Female,289.56,14,East,1
CUST00872,61,Male,372.73,1,South,0
CUST00873,40,Male,238.26,3,South,1
CUST00874,64,Female,410.15,99,North,0
CUST00875,44,Female,-,13,South,0
CUST00876,,Male,326.77,11,East,0
CUST00877,20,Female,259.64,14,n,1
CUST00878,34,Female,282.49,99,West,1
CUST00879,25,Male,-,9,South,1
CUST00880,62,Male,327.03,unknown,North,1
CUST00881,66,Male,109.30,,West,0
CUST00882,N/A,Male,397.40,12,North,1
CUST00883,45,Male,missing,14,West,0
CUST00884,22,Female,287.41,-1,East,1
CUST00885,39,unknown,220.11,6,,0
CUST00886,28,Male,268.25,4,South,1
CUST00887,20,Male,,14,West,1
CUST00888,,Male,295.98,10,South,0
CUST00889,55,Male,120.32,9,North,1
CUST00890,64,M,,2,West,1
CUST00891,31,Female,418.15,12,North,1
CUST00892,24,Male,,2,West,0
CUST00893,18,Female,218.83,2,West,0
CUST00894,52,M,110.29,8,North,0
CUST00895,Twenty,Female,114.25,6,North,0
CUST00896,30,Male,357.55,99,East,1
CUST00897,41,Male,305.22,None,South,1
CUST00898,60,other,missing,99,West,1
CUST00899,34,Male,$,3,South,0
CUST00900,N/A,Male,152.21,9,East,1
CUST00901,39,Male,115.03,12,East,0
CUST00902,43,,405.04,99,East,0
CUST00903,18,Male,196.73,7,West,1
CUST00904,42,M,missing,6,South,1
CUST00905,40,Female,abc,4,West,0
CUST00906,34,Male,313.64,14,South,1
CUST00907,49,M,393.53,2,South,0
CUST00908,N/A,Male,230.79,6,West,1
CUST00909,36,Male,268.88,12,North,1
CUST00910,,Female,424.85,4,South,1
CUST00911,42,Male,229.34,8,north ,0
CUST00912,27,Male,467.70,3,West,0
CUST00913,34,Male,236.80,-1,North,1
CUST00914,52,Male,199.71,5,West,0
CUST00915,42,Male,399.63,,SOUTH,0
CUST00916,,Male,$,99,East,1
CUST00917,,Male,64.94,11,North,0
CUST00918,45,unknown,,11,?,1
CUST00919,39,Female,171.93,7,North,1
CUST00920,25,Male,197.14,11,West,1
CUST00921,66,Female,56.94,10,East,1
CUST00922,,Male,446.67,-1,East,0
CUST00923,N/A,Male,56.75,4,West,0
CUST00924,N/A,Male,450.18,11,North,0
CUST00925,38,Male,212.03,3,South,1
CUST00926,23,Female,398.84,6,North,0
CUST00927,62,Male,403.61,0,West,0
CUST00928,64,Male,abc,2,East,1
CUST00929,29,Female,,4,East,0
CUST00930,18,Female,367.15,,South,1
CUST00931,46,M,96.49,2,East,0
CUST00932,,Female,269.64,10,West,1
CUST00933,51,,57.26,12,East,0
CUST00934,18,Female,140.07,7,West,0
CUST00935,66,Female,443.33,9,East,0
CUST00936,52,Female,244.27,12,East,0
CUST00937,66,unknown,267.95,7,north ,0
CUST00938,18,Female,None,2,SOUTH,0
CUST00939,27,Female,178.16,7,North,1
CUST00940,44,Female,-,2,South,1
CUST00941,38,Male,362.42,,North,0
CUST00942,31,Female,73.29,1,East,1
CUST00943,41,Male,225.67,14,North,0
CUST00944,23,Female,465.48,9,East,1
CUST00945,40,Male,112.79,unknown,West,0
CUST00946,,F,179.97,14,North,0
CUST00947,58,M,375.80,unknown,,1
CUST00948,45,,448.22,6,South,1
CUST00949,69,Male,missing,10,East,0
CUST00950,36,Female,427.03,3,East,0
CUST00951,66,,,3,North,1
CUST00952,45,Female,206.91,11,West,0
CUST00953,65,Female,260.14,8,North,1
CUST00954,21,Female,230.30,3,North,1
CUST00955,thirty-five,Male,-,4,West,1
CUST00956,46,Female,87.66,14,East,0
CUST00957,62,Female,missing,0,,0
CUST00958,,Male,-,3,north ,0
CUST00959,31,Male,324.79,1,East,1
CUST00960,22,Female,100.95,4,,1
CUST00961,39,Female,78.82,14,West,1
CUST00962,Twenty,Female,469.11,,East,1
CUST00963,50,Male,390.95,11,East,1
CUST00964,37,Male,56.94,4,East,0
CUST00965,56,Male,160.92,5,n,1
CUST00966,18,Male,missing,1,n,0
CUST00967,52,other,452.62,7,North,1
CUST00968,26,Female,173.56,1,eest,1
CUST00969,60,Male,366.28,4,South,1
CUST00970,,Female,327.13,12,South,0
CUST00971,Twenty,Male,213.18,None,North,0
CUST00972,Twenty,unknown,missing,5,North,0
CUST00973,52,Female,210.19,14,north ,0
CUST00974,32,Male,370.83,14,?,1
CUST00975,50,Female,86.35,99,North,0
CUST00976,66,Female,423.76,12,West,0
CUST00977,57,Female,432.32,11,West,0
CUST00978,53,Female,360.45,-1,East,1
CUST00979,Twenty,Male,332.64,13,North,1
CUST00980,62,Female,170.00,12,West,0
CUST00981,69,Female,missing,5,North,1
CUST00982,51,Male,385.43,,South,1
CUST00983,36,Male,294.75,9,East,1
CUST00984,49,Female,132.97,10,South,0
CUST00985,46,Female,430.44,3,SOUTH,1
CUST00986,69,other,204.32,6,West,0
CUST00987,49,F,,8,South,0
CUST00988,62,Male,abc,3,South,0
CUST00989,57,Female,-,11,,1
CUST00990,63,F,148.95,1,n,0
CUST00991,31,unknown,67.49,3,North,1
CUST00992,68,unknown,102.88,0,West,1
CUST00993,44,Male,261.08,2,North,0
CUST00994,50,M,347.51,5,South,1
CUST00995,thirty-five,Female,$,6,north ,1
CUST00996,65,Male,None,7,East,1
CUST00997,thirty-five,Female,271.32,2,South,1
CUST00998,42,Male,,10,North,0
CUST00999,20,Male,224.28,11,South,0
CUST01000,22,,409.55,-1,West,0
CUST01001,,Female,169.02,4,North,0
CUST01002,65,Male,259.12,,East,0
CUST01003,,Female,452.29,9,South,1
CUST01004,39,Male,469.05,1,West,0
CUST01005,53,other,106.67,-1,West,1
CUST01006,61,Male,348.83,10,North,0
CUST01007,63,Male,486.98,6,West,0
CUST01008,60,F,,6,East,0
CUST01009,21,Male,467.83,9,West,1
CUST01010,N/A,Female,120.73,8,n,1
CUST01011,64,Female,229.37,unknown,SOUTH,1
CUST01012,62,Female,242.11,11,,0
CUST01013,Twenty,Female,65.10,9,,0
CUST01014,35,other,223.23,1,South,1
CUST01015,45,Male,496.40,0,North,1
CUST01016,61,F,272.32,9,South,0
CUST01017,62,Male,,9,East,1
CUST01018,25,Female,124.13,,North,1
CUST01019,44,Male,91.66,4,North,1
CUST01020,62,other,abc,5,West,1
CUST01021,65,,135.20,6,South,1
CUST01022,68,Male,165.73,3,East,0
CUST01023,N/A,Female,302.11,6,East,1
CUST01024,60,Male,abc,2,East,1
CUST01025,23,,252.41,14,North,1
CUST01026,52,Male,372.67,3,South,1
CUST01027,,Male,300.84,11,South,1
CUST01028,38,unknown,362.30,5,?,0
CUST01029,34,,231.18,None,West,0
CUST01030,44,M,469.75,-1,East,0
CUST01031,thirty-five,Female,297.69,12,South,0
CUST01032,29,Female,abc,4,East,0
CUST01033,34,Female,113.12,4,West,0
CUST01034,32,M,412.54,99,eest,1
CUST01035,68,Male,321.36,10,West,0
CUST01036,28,Male,,13,South,1
CUST01037,40,Male,59.11,14,East,0
CUST01038,41,M,422.84,4,East,1
CUST01039,51,Male,268.38,2,East,1
CUST01040,41,Female,missing,13,East,1
CUST01041,N/A,,498.54,9,East,1
CUST01042,thirty-five,Female,159.41,12,West,0
CUST01043,55,Female,183.68,1,East,0
CUST01044,38,M,None,2,West,0
CUST01045,30,Male,-,7,East,0
CUST01046,thirty-five,,321.62,99,East,1
CUST01047,,Male,495.60,,,1
CUST01048,28,Female,120.82,8,n,0
CUST01049,20,Female,,1,,0
CUST01050,Twenty,Female,487.50,10,East,0
CUST01051,23,M,301.12,10,,0
CUST01052,thirty-five,Male,306.83,2,East,0
CUST01053,33,Male,488.41,3,East,0
CUST01054,20,Female,189.52,8,West,1
CUST01055,33,Male,113.02,13,East,0
CUST01056,40,Female,246.22,None,North,0
CUST01057,53,Male,-,99,East,0
CUST01058,30,Female,154.52,13,East,1
CUST01059,,Female,162.99,8,East,0
CUST01060,49,Male,-,99,East,0
CUST01061,N/A,,243.44,5,,1
CUST01062,54,Male,377.98,3,West,1
CUST01063,46,Female,198.29,None,West,1
CUST01064,48,Female,252.38,3,South,0
CUST01065,38,Male,178.73,10,South,1
CUST01066,46,Female,438.05,11,West,1
CUST01067,62,Male,86.66,9,East,0
CUST01068,,Female,,7,West,0
CUST01069,N/A,Female,390.45,0,West,1
CUST01070,38,Female,369.58,2,South,1
CUST01071,38,Male,204.72,9,,0
CUST01072,26,Male,411.85,9,North,1
CUST01073,49,Female,abc,4,West,1
CUST01074,46,Male,451.76,12,?,0
CUST01075,29,,missing,4,SOUTH,1
CUST01076,34,Male,446.57,5,West,1
CUST01077,52,Female,missing,12,,1
CUST01078,thirty-five,Male,None,8,East,1
CUST01079,43,other,,10,,0
CUST01080,38,Female,abc,4,,0
CUST01081,32,,377.82,13,West,1
CUST01082,40,Male,167.38,-1,,0
CUST01083,54,Female,110.69,6,South,1
CUST01084,51,Male,245.57,7,eest,0
CUST01085,46,Male,missing,0,West,1
CUST01086,49,F,missing,unknown,South,1
CUST01087,53,,410.86,13,SOUTH,1
CUST01088,48,Female,135.50,,North,1
CUST01089,46,Female,abc,8,North,1
CUST01090,thirty-five,Male,335.20,14,West,1
CUST01091,68,Female,missing,9,North,1
CUST01092,58,unknown,468.51,3,,1
CUST01093,31,Male,289.56,12,North,0
CUST01094,18,Female,294.03,2,North,1
CUST01095,,Male,53.65,5,South,0
CUST01096,59,Female,280.44,0,North,0
CUST01097,N/A,Female,None,,North,0
CUST01098,41,Male,494.94,,West,0
CUST01099,47,Female,284.57,2,South,0
CUST01100,25,Female,249.98,-1,East,1
CUST01101,55,Female,,10,East,1
CUST01102,thirty-five,Female,108.79,7,West,0
CUST01103,33,Female,355.80,7,North,0
CUST01104,30,Female,184.95,10,South,1
CUST01105,26,M,215.27,,East,0
CUST01106,56,Male,212.67,0,,0
CUST01107,30,Male,343.26,4,East,1
CUST01108,,Male,392.00,8,,1
CUST01109,55,Male,88.55,5,north ,1
CUST01110,25,Male,147.95,5,East,0
CUST01111,63,Female,491.69,3,West,0
CUST01112,67,Male,450.81,,North,0
CUST01113,44,Male,abc,7,East,0
CUST01114,35,unknown,None,,South,0
CUST01115,41,Female,464.78,,South,0
CUST01116,33,Female,494.63,7,East,1
CUST01117,40,Male,389.74,1,North,1
CUST01118,31,Male,333.58,2,North,1
CUST01119,51,Male,$,11,West,0
CUST01120,thirty-five,Male,338.40,99,,1
CUST01121,41,,343.52,-1,North,0
CUST01122,48,Male,None,14,East,1
CUST01123,65,Female,93.51,12,North,0
CUST01124,49,F,499.97,8,North,1
CUST01125,39,Male,420.09,3,South,1
CUST01126,40,,111.75,unknown,South,1
CUST01127,thirty-five,Female,136.35,6,,1
CUST01128,54,Female,73.56,9,West,1
CUST01129,67,Female,254.75,9,North,1
CUST01130,N/A,,146.44,5,South,1
CUST01131,42,Female,271.10,11,East,1
CUST01132,51,,457.86,unknown,South,1
CUST01133,53,Male,245.02,13,East,0
CUST01134,49,,237.00,6,East,0
CUST01135,43,Female,84.18,11,West,1
CUST01136,35,Male,,-1,SOUTH,1
CUST01137,36,F,60.16,13,North,1
CUST01138,N/A,Male,395.71,11,West,1
CUST01139,64,Male,57.81,-1,North,0
CUST01140,28,Female,314.32,1,SOUTH,1
CUST01141,54,Female,492.42,7,North,0
CUST01142,33,F,276.45,10,North,1
CUST01143,45,Male,234.82,99,North,0
CUST01144,63,Male,479.47,12,North,1
CUST01145,54,Male,None,6,South,1
CUST01146,,,144.69,3,West,1
CUST01147,25,unknown,missing,4,East,1
CUST01148,47,Male,69.45,2,,0
CUST01149,18,Female,157.98,11,eest,1
CUST01150,35,Male,85.33,10,West,0
CUST01151,Twenty,Female,150.14,7,East,1
CUST01152,23,Male,360.75,4,South,1
CUST01153,32,Female,$,3,West,1
CUST01154,33,Male,326.38,7,South,0
CUST01155,,Male,110.69,3,North,1
CUST01156,44,Male,175.82,12,West,1
CUST01157,62,Female,411.43,11,South,0
CUST01158,64,Male,212.98,7,eest,1
CUST01159,39,Female,288.61,12,South,1
CUST01160,60,F,68.89,99,?,1
CUST01161,52,other,333.15,99,East,0
CUST01162,18,Male,missing,5,,0
CUST01163,thirty-five,Male,,10,West,0
CUST01164,61,,156.71,0,North,1
CUST01165,23,Male,355.61,,East,1
CUST01166,39,Female,148.63,0,West,1
CUST01167,56,other,386.03,3,South,0
CUST01168,thirty-five,Male,311.61,11,eest,1
CUST01169,22,unknown,464.35,5,South,1
CUST01170,Twenty,Male,455.73,5,South,0
CUST01171,,Female,213.87,3,South,1
CUST01172,39,Female,163.30,0,South,1
CUST01173,30,,352.09,-1,?,0
CUST01174,27,,abc,7,eest,0
CUST01175,53,Male,460.51,0,north ,0
CUST01176,N/A,Female,322.71,2,East,1
CUST01177,,Female,-,0,West,1
CUST01178,69,Female,abc,1,South,0
CUST01179,29,Female,454.37,99,?,1
CUST01180,39,Male,-,None,West,0
CUST01181,62,Female,abc,9,?,1
CUST01182,N/A,Male,281.28,8,West,1
CUST01183,Twenty,Male,459.99,,South,0
CUST01184,33,Male,425.66,10,North,1
CUST01185,63,,271.01,,North,0
CUST01186,Twenty,Male,386.74,13,East,1
CUST01187,33,Male,172.94,10,West,1
CUST01188,N/A,Female,433.17,unknown,West,1
CUST01189,21,Male,173.24,0,West,1
CUST01190,18,Female,269.39,6,South,0
CUST01191,32,Male,188.57,,South,1
CUST01192,59,Male,110.29,12,East,0
CUST01193,57,Male,100.58,11,,0
CUST01194,62,Female,153.37,7,South,0
CUST01195,69,Female,410.86,,South,0
CUST01196,27,Male,abc,7,,0
CUST01197,27,Female,413.47,0,,0
CUST01198,54,Male,349.28,14,South,1
CUST01199,57,Male,245.49,7,North,1
CUST01200,56,Female,173.24,14,SOUTH,0
CUST01201,53,Female,226.74,12,East,1
CUST01202,51,,143.75,13,West,0
CUST01203,64,Male,314.04,6,West,1
CUST01204,67,Female,451.96,10,North,0
CUST01205,48,Female,$,14,West,0
CUST01206,45,Female,161.31,9,eest,0
CUST01207,18,Female,64.34,9,SOUTH,0
CUST01208,thirty-five,Female,127.67,unknown,South,0
CUST01209,46,Male,158.69,4,West,1
CUST01210,thirty-five,F,307.35,9,East,0
CUST01211,48,Female,-,6,,1
CUST01212,26,Female,104.94,12,North,1
CUST01213,63,Female,abc,-1,West,1
CUST01214,66,Female,$,4,South,0
CUST01215,22,Male,,8,,1
CUST01216,32,Male,,3,East,0
CUST01217,60,Female,353.08,14,North,0
CUST01218,30,Female,214.42,99,,0
CUST01219,37,M,362.93,9,South,0
CUST01220,N/A,Male,477.10,,South,0
CUST01221,36,,210.60,0,,0
CUST01222,55,Female,438.76,1,East,1
CUST01223,N/A,Male,$,None,West,0
CUST01224,21,Male,abc,99,West,1
CUST01225,,Male,431.79,0,eest,1
CUST01226,56,Male,-,13,North,1
CUST01227,42,Female,437.38,0,East,0
CUST01228,66,Male,145.31,4,South,0
CUST01229,18,Female,69.60,10,East,1
CUST01230,56,Female,363.69,4,North,0
CUST01231,Twenty,Female,-,unknown,South,1
CUST01232,65,Female,189.97,9,north ,0
CUST01233,64,M,58.65,11,West,1
CUST01234,62,,,4,South,1
CUST01235,36,Female,306.81,2,South,0
CUST01236,55,Female,214.91,99,South,1
CUST01237,37,Female,74.36,4,North,1
CUST01238,35,Male,-,,West,0
CUST01239,Twenty,Male,abc,None,West,1
CUST01240,59,Male,158.45,14,East,0
CUST01241,Twenty,M,215.45,2,North,0
CUST01242,thirty-five,Female,171.17,3,north ,0
CUST01243,60,Male,99.04,11,North,1
CUST01244,52,F,408.87,9,North,1
CUST01245,52,Male,190.39,6,West,0
CUST01246,56,Female,116.74,1,North,1
CUST01247,67,Male,229.94,None,East,0
CUST01248,20,Male,471.11,9,East,1
CUST01249,25,Female,,6,North,1
CUST01250,42,M,364.10,6,North,0
CUST01251,45,Female,53.82,1,North,0
CUST01252,50,Female,488.41,7,South,1
CUST01253,19,Male,489.42,0,East,1
CUST01254,,M,368.92,13,eest,0
CUST01255,thirty-five,,180.14,unknown,West,1
CUST01256,45,Male,431.24,unknown,?,0
CUST01257,thirty-five,Male,84.00,14,East,0
CUST01258,20,Male,62.01,10,North,0
CUST01259,39,Male,$,12,East,0
CUST01260,67,M,203.87,11,West,1
CUST01261,33,Male,327.98,-1,North,1
